N,P,K,temperature,humidity,ph,rainfall,crop
129.16873192258504,66.21254064993933,115.33438861780475,17.413589556407572,64.87619430621994,6.392468090374844,152.18989470328222,Tomato
133.08586769336495,40.100373421036366,72.72150816432917,17.632364186990852,55.902999396976796,6.188885490695905,130.07122832552855,Cauliflower
80.46615565932359,44.629972207300526,44.89387001749372,26.34591044842514,82.22646752427161,5.988814179745749,197.25682193734312,Rice
101.90689689879301,50.23732170603701,112.78484049889936,21.55198191375719,43.524539666990094,6.939385186565447,141.73028124297628,Radish
119.94721925778933,56.82902493226708,92.35265842951289,26.286879677836197,74.22303365721353,5.94769764076009,158.06449418548567,Chili
134.71512162967005,69.96610288026139,95.05285972511584,22.73101326367936,81.2424381858824,6.570653240265809,129.37184528658204,Cabbage
107.67378992082338,48.85552037855181,119.53205141694892,19.880920502970817,67.57917773344106,6.618553674666865,85.22956651191134,Carrot
128.2883593894938,73.56148592132587,104.43857771190837,30.51958520742904,68.94994787230542,6.84356773659459,125.16853842916453,Brinjal
142.07522464457668,58.16924642328875,54.0602184476254,20.689271227729293,54.70407100322344,6.5732741223017195,128.25374618853283,Wheat
116.42417269073947,63.060005766322455,67.46867488778143,22.731222861270926,62.378096996053465,7.378187211980271,82.86271265866849,Cotton
125.31672594957382,79.46158444899123,96.37204587484462,23.57354579682796,90.52489194947995,7.280108703170468,173.11982745279283,Brinjal
115.71916286810853,71.52578624622383,52.887485053767634,31.68301922140834,66.84222838271755,6.64303600621151,118.85815030169951,Cotton
114.01053933711083,55.40403684302191,56.38702234015321,24.51213507736091,66.5840949275681,6.858442560761721,128.68224135158445,Onion
39.241175914354784,74.11283191074307,34.51794899280114,25.598049904383934,62.08344786650011,6.211598815156188,108.10299076757809,Soybean
114.19437891531199,70.61517045666726,46.80714952519928,27.907469749221338,60.06324233664725,6.805392524567399,91.61935707928508,Cotton
124.53264729808939,69.6199954010309,116.91761811878774,27.087325502875128,65.33606408529064,6.035120459521587,129.2802993558124,Chili
62.654049553349125,45.016825414210416,98.25335634608714,17.343701624282303,55.62770103301416,6.511732601520475,104.9878812500252,Radish
110.96420729941494,61.60350521259009,127.49850092095826,25.696340571584912,65.31623566311447,6.723971885342785,102.73583312424252,Tomato
103.8510776742163,66.23932659149554,32.09861944819855,20.36261357557648,51.25414794384295,6.434233662349044,59.00073802683005,Mustard
119.02378245888696,77.54471670645623,77.3755825989499,26.038528510518393,58.898030696497734,7.026005609937747,91.71284277164239,Cotton
174.60453913800592,98.81664073199278,121.92118362217634,29.7021753807363,65.36621879083414,6.696576554123649,158.76475195171477,Sugarcane
52.93993978161579,51.983511061326375,105.23540444258937,21.568468942149497,68.10062782431912,6.3592700540100475,113.26937826280826,Radish
114.91679949995839,60.09480945088633,24.391343301191352,28.62477944256022,76.4706984061215,6.769488691711541,205.54913124406136,Rice
135.89503198234027,75.28621280473604,113.81465514565653,21.727671568368763,77.35972410680417,6.414889155102983,120.0525326910886,Chili
125.56248418097809,54.987565810427554,60.74946759464265,16.8667754742236,50.41602520269267,6.783461625131384,53.93469044166461,Mustard
109.66985252271388,38.37178277977826,65.62157707893876,20.781953844759585,71.8842601924793,6.865535117316831,117.04476553638878,Pulses
105.20911663207377,62.11444744593268,45.80526393228655,24.389368540694303,54.723886154239715,6.987003774550079,124.25454557316876,Mustard
125.85915321011164,50.22383467873131,66.7162108011473,22.097859074517185,54.551935600355826,6.584770963505221,103.93815899594641,Onion
137.78268893907133,75.54412156902099,118.7744280320715,22.44581442223325,58.16953747837818,6.307796249027729,145.6639055027007,Cabbage
75.48726757396732,71.72299794392679,108.76150127967273,17.64515928128129,64.67192218984634,7.179764835644369,81.16598166751729,Radish
79.77705306008559,30.2982076749215,59.727816991510714,29.949453112747182,33.98840078152347,7.440124526062661,81.15793327439916,Millet
118.98031610610188,62.94587063711991,74.59720047816653,27.289040162420278,66.27755568471116,6.608043663656986,153.02787277255163,Sugarcane
114.23430306632568,70.13637155615146,73.16791724237045,26.72439941946862,81.19804931459538,6.958845884022021,105.9659328385349,Okra
129.0600530948457,60.316217232034,107.12042756453775,25.76054652760133,73.428030585862,5.999707030480355,102.63488837848743,Potato
121.92954366005456,65.12154393167282,86.84627377345197,25.848312374002216,74.01622019063657,6.372385202464055,153.67353480877568,Chili
146.58577262776413,89.28438734650231,106.09211754593765,21.088792935657775,69.12301747942911,6.559212833005588,103.21928372953758,Cabbage
184.3256031575293,71.7691290140066,126.26097330615448,29.297258102201496,79.34143514457098,6.934717604324513,196.97582413032617,Sugarcane
86.90145337439276,76.34788552388744,72.76849597662184,25.99379353782896,73.85127592285335,6.558875507916754,110.32424925911599,Okra
97.08202029771421,49.40484549391984,67.59688676814872,18.402496941065845,57.46403490704981,6.606302295870624,73.81831558421366,Onion
71.86763381201271,56.65207447539148,53.09651434976228,16.545436345759114,55.29517514748653,6.096063949864317,72.7335530343635,Peas
124.95351725106458,94.93520894773553,137.10905168602108,21.923867748487847,76.77557381219644,6.460765328796223,123.62271965596338,Tomato
102.58480227118368,62.230414389446,117.83589373919001,22.741698598985373,74.52308108517798,6.3132930237902345,98.84692884536962,Carrot
109.28803827054547,49.3246274730043,45.78595311483232,18.16049834246773,55.31652491264141,6.5889920462656395,72.13040423881276,Mustard
164.95835204744012,70.62003451997212,115.9807460284544,21.37352035791305,71.05458226075618,6.3115225652331794,165.64015164549542,Cauliflower
71.9972661058755,57.942259040400764,80.58905757418272,20.83695387053353,66.34634727818631,6.671836118155524,108.72605280104919,Radish
139.70793261183124,74.60369839079968,110.16731993609943,22.435961043165157,64.62772243045961,5.769715889840234,186.0146792939721,Potato
50.63387393583982,56.16021477143666,35.11208014989202,28.42036639752163,66.60777095999713,6.349067300976268,148.92089601635817,Groundnut
196.55229771919045,89.52447169931416,135.89151123912671,25.474604715931285,69.89596465497289,6.38806969592188,132.04945383124982,Sugarcane
33.61071215312449,44.728429769241195,49.83737160093284,21.681582429774895,45.43166510635426,7.0008676965705705,60.39699436688189,Pulses
162.06209225205924,73.69615718051583,57.08946116068142,22.55576031588712,66.59373550833344,6.341440478573057,49.469188490105566,Maize
56.3617074268256,45.411520759881334,34.022188849651464,23.94302522182104,47.14227469439868,6.734620212871451,62.210286005631744,Pulses
156.44357796941517,56.81265648389298,119.91754522275647,20.385303475093796,72.85721453349967,6.257645074446666,177.40984117480994,Cabbage
36.462396278482935,69.67768561736268,57.21738611195572,29.910960526253998,65.35577023469828,5.997751250706918,90.52345237149997,Groundnut
142.2501144049718,63.8621716662469,113.61111965301788,19.060595810918624,68.84035040165278,6.540136859687283,132.716740755164,Tomato
8.111992945101306,37.20948379737551,20.385676057068387,13.597703151304128,60.27507148147462,6.536887807013552,89.08596585335843,Peas
117.96234710755051,55.625583398990265,54.719250799824266,31.063891488776278,73.16201827589232,6.065086036863529,150.84147741462382,Rice
85.91958522835355,40.05102775387704,53.014076016400125,16.56393531073079,53.426857330015146,6.297890028639447,128.6259410059299,Barley
84.69711342099205,23.751792987659794,35.10348364481842,34.42450124267153,45.33305136829347,7.184905974602286,90.66209832750242,Millet
109.91964010975367,67.87611883500122,60.36620035149396,31.634442173646402,64.83534976565642,6.926991641936266,182.59956621633225,Okra
145.79383271661467,69.0542694708056,125.49844378779069,17.992895206477602,74.54804226289293,5.804739240954539,131.0580891238857,Cabbage
105.24978084789986,68.95920394859748,57.902599072772375,17.654732762861435,70.62276221324079,6.994978269363841,89.90487301532303,Onion
71.55818630212653,60.928292075105155,117.97121359220804,11.520422929345665,61.33232904982192,6.569481473676374,130.01127817975885,Radish
157.52202487623933,83.52231763223308,74.87434992480597,22.471237120250493,60.71806802121002,6.362439461794532,108.26397231351184,Maize
115.51166194794109,58.6903439889607,87.11227747963142,25.758471451052078,63.63012660845551,6.9162729525190985,149.79717075215325,Okra
136.21621950260285,68.639182846462,113.88275692092755,23.03776301117864,64.85352164027637,6.007938137691651,151.80762380928945,Tomato
90.96704469638695,65.25613037543928,83.93392736279628,22.03555522687907,67.91366287793026,6.75351667074899,97.14129706355837,Onion
45.06256748363315,46.2287044315771,48.40656663698221,34.3635941893011,47.10430862490603,6.896539380845596,62.870531082951686,Millet
122.48375460219113,78.06298939716514,57.733431457784434,27.75303441618179,53.64341790907109,7.489308281986003,114.41420508836647,Cotton
136.46138169385227,67.46778695216976,120.3496126385082,20.765050044080557,61.461410877235636,5.9303005093347805,129.94846774077644,Cabbage
123.68636010462747,49.8387803528431,63.10915765757031,20.430329650726392,57.82634177436135,6.937155159123744,130.82271709437606,Pulses
105.19710341149678,68.58850014742178,103.11847419117281,21.38708033238027,74.0920577820859,6.121790427440616,153.4619420339195,Chili
106.96109240938603,60.09100284192121,97.51533274966208,25.304228707297185,79.27146962357308,6.932383211751789,151.6260539664473,Brinjal
142.7113992541133,66.85738768718727,72.60470487646884,27.55596404604335,61.76510140485922,7.38229253238271,101.41388899975516,Cotton
137.29714794398615,46.88819903998784,52.259617165329246,15.23711086019836,58.11146027315675,6.284043683510774,98.49365310193653,Wheat
164.68427711585596,87.14972553970314,126.74259381992158,30.370703421214706,83.40289453128119,6.30282293024687,125.96675040638934,Sugarcane
141.4890008816268,65.20787839366064,112.23450483225253,23.876316927573196,64.14923317619166,6.740785205254367,148.34953238041277,Onion
122.73711069833736,76.8955802536697,69.68140721193886,14.032206738452011,48.384951144511525,7.202894516137323,99.354094805879,Wheat
198.09768060433723,90.54210314014517,122.5193406424913,24.78885191350812,66.1068493828494,6.48938085467525,182.0061931875358,Sugarcane
181.5048793630874,80.16983786013482,110.48068004587783,24.64050531144439,75.65593370674792,7.023322134056859,161.58120412397247,Sugarcane
120.47290188258924,65.50615112461867,102.483110688056,22.199688312539216,80.16753039019346,6.160961292328592,57.53835347782438,Tomato
39.77494497639344,74.45435652314879,59.971469080370596,31.023714548240044,62.422261853891044,6.606626363430686,102.73792488442376,Groundnut
111.13307275142441,57.794693455463104,60.66790681502121,18.910702437352906,61.83458682439261,7.339793612500395,76.90681286651674,Onion
105.1372736285877,71.83897766757109,79.24729023442659,15.590499607428006,61.52778844161833,6.445028058108501,166.873796070297,Wheat
45.02924483980222,53.67369775331765,37.86297950313833,28.140567020417024,44.32390837993717,6.415866856012372,84.28083273821147,Groundnut
135.39467039877096,71.84110320332044,109.36445025455757,16.01258924145077,69.23736822678431,6.024353778099758,98.70977292090836,Tomato
113.62904627344203,67.5399292030018,48.01738435017475,8.008311658647523,55.214473889755496,6.88282139586214,36.73865857944496,Mustard
132.8084384117355,63.190754170832314,47.28642202028928,15.870717751634768,60.197838018790605,6.292813861347046,80.8663979171397,Wheat
56.63096601914052,52.26479262449578,62.21513122442055,18.465379204657477,60.97830147141582,6.279208549757692,143.7248706209386,Pulses
120.64443968238182,68.74868602983392,59.542627193564456,25.861910651859944,67.51799008136969,6.7187055222257905,160.9168443047333,Okra
82.82096605865777,61.56790245971741,48.2078203958729,16.746345991759235,51.79647466351584,6.775275882406153,58.873591691843764,Mustard
21.61685134727271,59.37132987315298,59.400502588886084,24.293279217598496,79.68424578606314,6.39184959161772,161.09799771093856,Soybean
117.93589590164679,65.50708827565775,100.73600550533288,28.43566848494585,66.48994503679354,6.194023502268918,141.12015086743835,Chili
103.47862841012174,56.46646724204016,97.75427468104164,13.952335058308238,68.40876176798031,6.796739746766941,118.80242067800395,Wheat
157.88196497097834,82.53523661669291,121.33746092889324,22.969929954723234,77.73426367166363,6.3323783280908765,161.36560836104317,Cauliflower
73.56416669540856,46.331552895207075,41.347855277276715,19.00488001092563,50.67703308526602,6.123832685142361,75.19487881865716,Mustard
103.74032981017623,55.44924444612677,46.03647563629134,22.45519601749828,50.59951934604385,6.597850831868861,57.213409565160916,Mustard
153.4233744584485,44.43553130182788,116.51460281041614,23.438010301962464,60.655539333743945,6.821419582700314,158.20777971496364,Brinjal
134.93833504170055,70.87542636258999,64.52637087295226,23.75605349097744,55.36666194677119,7.34080154927918,97.27945328308543,Cotton
78.84721048147593,58.78795552925585,72.422399659823,26.66422774155038,76.46151518393974,6.657002687643532,143.5658593334301,Okra
152.78303165458442,101.35017875135074,139.13480944613497,26.66391258433325,78.47470687566587,6.389945349009502,134.0332582190755,Tomato
126.18836792259356,46.51704659227003,49.728178630068996,24.993673133533502,44.83429525219785,5.787957087561208,97.69204037704428,Wheat
30.345365527129,68.69959912609406,45.60510647374251,13.081659017800217,54.378249515327916,7.177085902778118,70.48796961639736,Peas
46.753328551593754,62.26792528510967,23.213218473246613,15.826847615172404,66.15537382087365,7.2121033886558,94.23570007669484,Peas
151.50379292034557,65.87394545550244,107.30841594336229,16.877688320872377,75.3185270892144,6.208447207023979,154.08066173282464,Cauliflower
91.581016255003,53.965623435948004,47.50891766433596,19.062854794033683,45.717032249841644,6.849157191805006,52.17118288261632,Barley
130.31625279909179,78.97050003748565,69.3665662039291,21.223348894168137,68.8493169152652,5.794012566678164,142.34541834096353,Rice
143.92555686641037,69.74525892853461,122.75385955495838,18.364018128114928,68.74879163822995,5.992419070864106,110.93172022203137,Potato
126.18171153863143,48.74891378610363,66.01951081845655,20.025206489349767,61.86423663516827,6.8755019931310555,125.91859370362491,Wheat
138.25148799178368,47.01020781878159,50.63251258269737,19.25570789923013,67.17895432463332,6.548727080846405,94.02945437349162,Wheat
155.305772174325,57.303217869873116,53.19823224533748,25.742910762924957,63.553294432553066,6.662062377769532,133.5978899320499,Maize
160.11260294688088,69.56009373941032,137.43177256076362,16.328159873810904,80.35118052192256,5.901399293677702,136.58835525046538,Potato
144.08768430823616,60.44479689261362,53.36174328032684,27.54414201320559,47.10336954438955,7.194281361628026,128.4618576174431,Cotton
106.70827230855019,66.68020195741289,43.75425722618943,19.028667552391006,33.36223516108821,6.25039794257526,65.73879291677649,Mustard
75.36786820049328,47.54833137429788,46.308600062355005,15.896744382883215,62.27276750674075,7.063507564311854,43.96100719456914,Barley
102.68151308707472,33.925934676654606,27.541366744657935,33.54044159724709,32.61085073831297,6.771380331956913,7.404109694990346,Millet
180.03407931421816,68.09356141211035,136.63458651848197,26.685064253558355,78.34568807403969,6.868435296536921,180.8076554832168,Sugarcane
86.568620480445,40.42393240622196,34.34851920643289,29.89827987570811,46.55334906908063,7.23472849221495,53.22367201034004,Millet
84.95963850899804,53.77127141164628,44.33693190280313,17.164488694245765,34.407088409369635,6.723303272690365,96.43194876869437,Mustard
103.37364423744101,68.34244033226042,86.64775596763,27.848740913750806,73.49629017151804,6.976269902110439,120.24113990317247,Brinjal
126.74428123874098,73.26157513486723,129.7461118095544,20.333968517914553,78.56579018060475,6.942305406066143,166.08613868362627,Cabbage
113.06871739845057,78.17215642640221,101.93443379952062,25.151392165942056,65.34695444309132,7.199161725163034,167.40471158131675,Brinjal
132.69831489242137,47.36143541216263,118.1450915798341,21.965183844677686,76.61248321742619,5.426723522013676,135.48815451407071,Potato
80.84508691863188,49.48951799784202,66.59875495520785,25.252880312333552,83.72877775808968,6.3408224041186765,189.03356383803506,Rice
101.27326816148823,57.646942549168706,123.94339834514743,18.15805817829687,79.34282436579028,6.339972374139704,136.43342772292124,Carrot
49.55413424547449,49.32732001283151,29.118411138410586,19.54076380391198,63.543882343641975,7.089767365341802,100.33634866993191,Soybean
136.4964255766379,63.59254969636973,114.43511098368322,20.860160380645407,80.25904576395538,6.480853102718083,132.35792966630902,Cabbage
103.61490185354235,49.855680372019506,86.1127264959643,16.57799687128593,52.757650839786685,6.591119131196573,79.11833622641757,Mustard
98.99112811515303,88.84346077529361,85.20296580782698,26.48153899205619,72.80959684351423,6.626372509999891,159.5649146797329,Okra
196.4794874911515,65.19513149192514,127.12058405044289,25.053791612899314,72.07722839655453,6.751532316052664,221.37608919156236,Sugarcane
123.57946007800885,61.25012660677595,38.00400970115899,15.989277314452423,47.947926268772974,6.137441519205179,105.99399448429716,Wheat
125.87575243465358,49.211614610866086,46.335531809317516,13.879405625218556,51.516084442986504,6.416798154889228,83.3357500659343,Barley
105.08097892690475,69.12864560569166,60.604540171046715,13.022977801597635,62.36972934669125,6.4280204731193145,96.70711796229924,Mustard
95.90448313824977,54.76605363771884,38.54073360221342,16.910471982003724,62.31701493511365,6.4847806108387385,120.30318263951327,Barley
135.1997677568233,53.890302532251184,127.38054841679131,24.693106382955193,63.62359987362559,6.217608596055688,95.83413462758129,Tomato
56.13526486510161,62.76893733420559,32.40924310462846,14.920194302151673,69.94321938031541,6.4991720529519945,129.42288582228267,Peas
34.410942683535566,62.39683636334922,40.26935523937783,15.488246002659427,60.264737738635695,6.830305158840439,54.438676612237856,Peas
86.33116614668643,80.8303390649564,85.74331363501084,22.35574468378408,65.54192398839764,7.202876317232311,119.84207228444976,Mustard
108.78620300642187,68.12610993573476,87.63205207963144,28.307562365711753,59.19136675503587,6.897264006898062,147.76633807665925,Brinjal
72.14260576623774,51.020457698393734,74.49743144467264,20.830416277696965,60.42670207951927,6.524955412706474,18.680349773711512,Barley
122.37326961289862,71.67539550006806,94.14040474823923,26.09330525641817,68.12565312799373,7.083168448082048,127.47726676877775,Okra
120.03851841499778,100.66154367739497,128.27859322607003,24.433435820313058,62.15203241564616,6.245403067181511,151.01280422724366,Chili
78.78769551583954,41.56437921091708,64.6119240196299,25.286905915620203,72.23948078449976,7.181883883226945,131.8170988167971,Okra
168.59362359551454,65.5230258193721,104.56732100750511,20.123632322094426,69.66947679917203,6.270048385938474,140.73092949653275,Cauliflower
107.84582017148409,55.851466791479595,38.7757895429178,22.313826744658588,55.691078189321274,6.794911834504241,73.28172140994351,Barley
118.57215567242808,52.843421605205634,59.65002228164434,26.53281473582036,67.44573403306818,6.519261841592076,131.89241700491303,Onion
82.90631858086961,42.01952719635817,52.32260477006957,28.77296853244138,85.02480054590798,6.541264657788142,133.48238633275577,Okra
144.7217871727522,67.53303265698847,131.90949938274565,20.503492914977627,83.995883047954,5.416114956874258,118.99390206281133,Potato
102.95809908551666,71.61407415076056,42.825282655640365,24.961329196541122,47.275994782473816,7.222113582053765,113.08804372108365,Cotton
143.47797746225822,67.94343070221254,139.50899616374014,18.09341854967652,77.55626292679909,5.487902501310769,130.63474973736405,Potato
125.57683246074885,77.56887378919437,90.62852463144215,18.180711148401887,63.83480848656504,6.32717653545702,122.70307737284445,Okra
172.7465882157553,84.7342612906607,140.00637319122058,30.254581528795754,65.7489152246892,7.254169353418482,185.45151224016735,Sugarcane
179.11915598134024,83.17196697338768,136.6942331758968,27.697349033759433,87.16216592306648,6.716340087070953,163.73905980470053,Sugarcane
90.03767895796972,46.59719262568925,67.78959433707297,24.15104443306456,50.94468408451141,6.753521404800436,108.49382834757776,Cotton
122.1610017389026,59.09712034471273,46.73290128637922,20.857692689281155,59.655402737900104,6.557766735852922,156.73981978193183,Maize
95.13895462707767,38.92845667307803,71.3873531403702,26.441403326994116,56.93895202335176,6.870964560467898,87.54210255110286,Millet
109.15477985880614,61.4354368721025,82.65669584464733,23.279216009754972,81.96621696636933,7.630302665404204,117.67536766105981,Brinjal
57.58509598064342,61.73372003467034,64.11895742189716,15.734613484867122,56.26895677353404,6.448696216153762,102.35715051640902,Peas
118.67560720838401,80.31294332320361,109.30524523937034,22.14654352652058,90.46900002568617,6.590168522158756,169.8876532874156,Chili
57.36656595324383,30.591999232129794,37.659258261487885,30.240838258076632,38.252391598869934,7.328887731831634,82.59790650427902,Millet
45.252420864445355,60.1986917678746,34.1839224757918,20.892867462808358,56.27853682369167,6.810309289488645,118.94699972817496,Pulses
73.62728645690152,58.74974836106234,94.94556337345495,30.56240520976109,58.57000306261626,6.739224549726199,130.8409938354837,Millet
108.1184484568819,45.10305891872657,91.43275795917094,26.199900137183896,60.95920642466315,7.05098569865211,90.27557086995733,Radish
152.00403668533386,73.94124554723963,53.114782467405995,24.475069000933058,66.18503657535963,5.866424282263163,152.25139801597663,Maize
106.58144283575652,85.9559584548187,95.59169801507625,26.45660923265606,81.17996289117256,6.929767065817313,156.43190838295044,Brinjal
125.21226057501771,44.21235162661446,30.49026352672255,15.556847565544318,47.88512757213802,6.31395002842531,82.00460079454031,Wheat
102.05305725814456,73.53526084728232,44.765545570589225,23.425004357120265,43.85338531582565,7.126355879811902,100.88015309338465,Cotton
86.38990852387452,50.65451410697818,44.468538648234606,24.799733074915586,75.05543916297995,6.266622756824555,214.84864115864846,Rice
49.48877985455506,69.914111852744,44.867728982539894,21.870212207345006,46.89457867906559,6.2866494900542955,110.90009462189263,Pulses
128.98421708249086,73.38073824603168,68.56952427617611,11.110178187153444,50.86704274684721,7.138640275791579,59.14406577680958,Wheat
111.82428387637253,78.2249514177327,118.48000797672593,18.262986000619662,70.65292122055025,6.639908348078456,78.40268399582033,Tomato
155.12858375189916,75.47366798496734,131.75913398864378,21.373754608190815,76.17853436174775,6.4923449205661665,142.82311556563675,Tomato
91.51922460730964,80.06279965278421,99.25760314415794,27.878941957666456,70.84410977031396,6.143350774415857,149.4459447293784,Brinjal
103.16455629186599,50.30865692630548,58.78735450866617,20.448181637039724,59.91182894069048,6.652681736712179,46.62346540546386,Barley
123.42879975458646,45.67109780116761,57.54300562342464,17.2757799026994,42.70151443730569,6.8752775827438235,84.32517062715681,Wheat
118.4193142809749,88.92042316556984,141.76358364082523,20.301378565762086,68.77405677471245,6.5470053454052195,151.8443222965436,Cauliflower
56.34425034744176,45.398957313499096,50.66951233040659,25.589604708727425,53.40008738246112,6.578087060097334,78.80930137456718,Pulses
71.64108017164321,50.16108986033932,62.184158928007506,19.798296083984944,65.95144880937603,7.067868970271517,82.1947267409351,Onion
119.1858139951201,85.92360617211426,133.2811341247255,24.732377733056577,75.41848756848253,6.613019283191563,136.20599383108816,Tomato
31.286113375469355,52.463341316990004,55.48395954505299,24.75998970456866,52.465891746532016,7.281492050882981,91.38107743066934,Pulses
101.44006904453084,58.64341150550277,54.91761115613653,22.308775500221547,43.52228822658928,6.735744007816186,91.8224331315349,Mustard
42.4582978308726,62.64503790153054,57.49877545493799,19.457416345814348,50.64057738414678,7.040826594704641,72.08630517111926,Peas
68.2340556206228,72.08898688004264,50.07485589696092,31.08086305918338,67.73149148033332,6.534717872596871,67.08354774689724,Groundnut
133.54088060854488,85.60767617310263,107.20884868805133,24.204305183671668,66.80050033881673,7.1189340554940825,131.58028871385264,Cabbage
152.5924056997901,79.95994848325805,54.85231725832403,20.0806333619371,73.33910569149158,6.530990030325939,160.79277738889718,Maize
116.70249148894393,68.72167795648596,69.94133358485188,21.293990818206947,63.1704437476439,6.303403995050806,147.35303685992264,Onion
55.88003124651193,51.871616967324066,66.88656659510731,29.788250766058145,53.32681037523799,6.638729220893547,124.55373318760839,Groundnut
81.18418193792776,66.9842167046658,63.68552958267884,26.606140885945845,70.1189155472189,6.903250519379163,120.87053160687083,Okra
156.3381526377181,72.45212721631177,95.80712969078292,14.43092143691339,69.46554999535802,5.935463082415245,86.36124860290221,Cauliflower
116.24324729611142,45.28176908500973,29.92275709458178,16.289466213497846,43.33549155162183,6.500201310370425,85.49929084405134,Barley
179.7505235389255,80.36702179389015,134.8822432124091,21.596311945216733,81.2267785791494,6.138915449392264,138.19330035242615,Sugarcane
80.32596290080839,56.84417579157067,100.8455257680047,23.95125850562642,52.9585561707861,6.346312428122531,109.98331118531365,Radish
178.99622828684335,70.61907092480806,120.28694741872407,28.154025282416637,72.68050662100289,6.485875906077629,184.0193604450952,Sugarcane
128.56013049286628,68.75907368313386,114.34308931190657,19.831641557864625,61.85650050331948,6.147580301439953,154.1482365323879,Cabbage
145.3546087365256,69.32184315570608,61.39542582961646,29.929408936816333,66.0855350108338,6.808848300212237,163.06623973615226,Maize
138.37269442606663,59.31998201532102,115.91351533656042,16.976276883471836,64.98656498098119,6.278563071043638,179.80252431581326,Cabbage
102.83635013190057,79.88276845770272,87.54060485996594,27.20026483034792,69.52489401012394,6.849181011729173,157.8447702789497,Okra
120.24856820150579,62.48339181150118,49.73429758604895,17.428341893128106,61.54286198568775,7.046211985684686,57.57810736251752,Cotton
91.73058525033707,55.30020295609187,41.016650578860826,19.741685957772336,60.39504832769908,6.478970272932187,73.58311061058221,Mustard
102.05250938688681,59.55222928404718,74.06069039792725,24.089512616572783,64.83789524690997,6.865841026429967,162.09170717249324,Okra
110.07608937873901,44.359722145979944,103.57389599555133,12.970517823614031,76.87740468188422,6.297282803616778,135.30148629371675,Carrot
96.48203226633285,69.7556990514923,108.22539656049793,25.749508269778588,84.2862690388228,6.868899242646107,71.47860111291769,Tomato
55.64992180727843,67.24481433255771,46.58426607678613,33.39487354916567,80.7361448431558,6.213704196992946,124.06691079354937,Groundnut
101.64505900315378,74.49007641706577,54.244113295914396,24.091435958553454,71.23830794753471,6.839915794200176,128.02632369741553,Okra
47.17945096032396,70.4116851299902,57.73814141142592,24.476630371579315,62.769964117869044,6.2324758346160385,135.79785938226757,Soybean
176.33247332024646,85.08064496652953,113.98951694038614,19.450667037404525,74.1429058964665,6.379574128064653,79.09900665725598,Cauliflower
115.40178585766147,73.86269749917015,139.054244253378,25.427818286491704,78.71264561485879,6.576529467778435,110.33163991367958,Tomato
110.3406152028497,76.35073385016346,99.1477053633962,24.111127479134115,69.88364853932485,6.160796779575849,128.28507482826612,Chili
185.3637835292172,72.34362206039371,104.43930145671396,28.092207644938913,61.82653792177461,6.789276973977129,176.62975469704804,Sugarcane
34.00179989803768,72.15357208918583,49.01479318874631,29.40720824646499,68.23651774539344,6.045273606869232,130.92769721935863,Groundnut
62.5516173449772,53.64811328975392,57.567809928028794,17.28463944312051,73.32414444088872,6.562885356180758,18.671101055709123,Barley
